200,50
25,35,36,37,4,20,4,34,13,40,6,5,38,14,32,24,20,16,31,27,5,12,21,23,9,26,20,39,19,40,37,6,26,10,20,31,10,35,31,6,1,8,12,36,25,14,23,25,17,39
29,26,18,18,23,11,36,17,2,4,3,26,4,36,25,8,5,20,4,15,6,26,15,6,40,19,39,20,5,18,31,11,6,10,19,1,5,13,36,20,24,7,26,11,31,2,20,34,26,4
2,28,1,1,40,14,6,13,26,22,24,12,5,26,13,30,14,29,27,37,20,9,10,17,22,30,24,13,9,36,36,38,16,13,38,31,22,35,6,10,12,23,1,14,24,13,30,12,16,3
1,8,5,36,23,5,23,4,40,24,36,6,29,23,34,21,7,5,27,25,39,32,35,16,28,18,30,8,21,14,8,18,17,14,17,33,33,21,2,39,31,39,9,35,32,35,4,25,29,6
4,22,28,36,21,28,32,14,40,24,21,4,18,25,15,2,14,32,19,10,27,28,37,12,19,20,14,37,6,3,12,27,3,23,40,2,17,22,12,32,18,32,25,2,4,5,35,37,9,8
25,12,15,14,20,16,40,9,6,31,14,30,21,21,36,19,2,25,36,2,10,34,39,6,3,27,20,33,33,35,4,3,22,33,12,10,40,12,1,12,28,20,12,26,28,10,2,26,31,7
34,5,33,6,37,24,13,13,7,30,15,21,24,1,32,32,19,22,40,5,27,12,12,22,31,19,15,38,24,34,19,3,7,39,8,33,18,37,21,3,32,33,7,3,30,35,10,7,31,15
40,24,10,40,14,7,30,11,4,17,22,3,21,3,4,13,11,31,27,25,22,5,37,17,30,14,36,32,15,26,2,36,38,24,9,20,16,13,26,31,33,28,10,8,22,32,26,23,7,25
3,2,4,35,18,2,14,14,39,39,7,2,9,32,6,24,4,9,29,12,33,13,17,38,27,4,23,17,21,12,16,19,7,10,8,33,40,40,21,6,13,11,8,12,35,12,8,20,15,25
30,24,24,39,5,1,32,7,2,10,40,5,22,33,18,9,10,15,32,20,5,35,2,23,26,29,15,23,3,6,38,23,38,19,38,28,26,18,12,22,11,26,2,7,4,33,32,11,36,8
1,29,40,30,9,21,35,21,35,32,14,33,9,24,26,19,28,24,10,30,5,20,36,26,2,18,25,38,26,21,33,5,27,1,20,24,4,31,26,2,19,13,36,23,8,8,21,30,17,24
22,16,10,17,4,6,27,40,11,12,26,3,11,28,22,28,23,19,40,24,24,8,37,39,15,18,26,14,27,1,24,34,40,3,36,32,10,39,25,9,36,23,15,36,29,31,13,16,27,8
5,10,21,13,14,8,31,25,4,2,35,2,35,38,24,5,14,15,31,15,18,14,11,7,17,37,16,6,39,20,20,8,30,15,7,39,21,20,37,38,17,21,34,7,28,14,39,27,16,34
5,30,28,2,14,31,29,18,39,35,26,38,12,20,21,15,25,17,34,28,16,4,21,23,37,6,14,36,19,10,13,21,6,17,29,8,6,5,33,6,8,3,33,8,3,18,8,16,17,18
29,8,6,19,22,11,13,6,37,7,23,29,9,27,21,9,21,10,32,32,36,29,37,21,3,36,38,8,28,3,7,17,38,20,32,6,38,38,26,34,3,10,38,19,37,14,3,6,28,32
25,20,37,10,34,31,30,31,16,38,7,2,30,18,13,22,34,11,7,37,38,14,36,2,5,3,27,27,8,31,13,38,6,8,1,33,19,21,40,40,2,16,2,36,24,19,2,20,31,27
33,35,27,1,36,8,12,23,37,25,29,11,1,10,10,33,31,29,40,14,25,9,38,36,37,31,23,31,18,5,33,2,40,34,27,6,8,39,11,39,10,15,33,6,20,28,24,36,8,11
12,4,20,26,40,25,11,30,19,14,7,25,30,30,38,35,34,33,25,1,33,38,15,28,17,9,30,3,40,29,6,19,15,32,2,29,17,3,2,37,4,27,33,12,35,19,27,4,39,30
32,26,31,24,40,4,12,10,18,5,31,13,23,5,13,38,17,30,22,24,22,4,32,24,22,15,9,5,40,19,10,12,17,17,26,9,30,10,38,8,31,5,24,4,6,35,25,40,30,15
7,18,1,14,39,24,30,29,9,27,18,17,13,26,1,4,19,26,3,31,38,9,23,15,16,23,32,15,7,2,27,30,20,1,25,31,39,15,25,6,20,5,37,31,26,13,31,27,19,31
15,19,6,14,31,24,33,21,13,18,35,30,18,29,8,38,16,30,7,6,36,7,37,24,32,35,31,4,14,20,34,17,1,28,32,20,20,12,18,37,3,20,35,4,16,12,31,13,13,21
25,18,33,38,36,15,36,21,1,5,40,5,32,27,23,10,24,31,27,26,26,26,16,27,30,3,32,37,11,16,17,25,5,32,24,27,17,26,29,32,1,6,24,7,32,39,23,10,1,25
21,35,22,28,40,21,7,38,36,6,19,25,10,39,14,7,25,4,38,36,24,7,32,30,33,39,7,16,31,35,24,28,8,39,31,25,7,14,28,8,17,33,6,31,28,23,31,3,23,28
36,36,6,27,19,34,32,16,9,20,2,37,4,2,9,39,24,10,40,39,19,14,13,21,37,38,32,36,16,12,7,31,28,12,36,15,5,1,5,2,39,7,8,25,39,5,9,30,13,28
32,38,38,17,28,32,7,2,34,10,1,2,37,5,22,22,14,25,9,10,14,1,15,11,35,2,31,21,28,11,37,7,34,34,40,15,23,33,39,18,25,6,6,12,33,18,16,19,6,35
23,31,40,22,39,24,4,1,22,15,37,15,21,30,23,20,24,36,29,10,24,17,18,20,7,27,19,3,7,18,17,23,16,35,1,39,9,1,12,24,7,10,17,35,7,32,33,15,10,11
28,24,26,15,10,36,1,8,18,38,6,5,19,4,2,32,9,30,33,19,1,6,23,33,19,27,39,22,39,31,32,35,12,8,10,3,17,18,10,22,14,8,20,5,22,1,1,28,31,28
14,39,34,18,38,2,23,18,25,5,34,19,27,28,40,28,16,11,11,25,26,39,30,17,13,9,8,36,13,4,27,18,30,2,19,37,1,8,17,24,40,4,22,12,39,22,22,30,10,34
26,29,27,27,36,17,12,14,34,6,25,26,29,13,13,9,4,36,18,23,1,39,29,8,32,26,19,1,40,35,22,38,6,8,16,7,23,22,23,7,25,22,15,12,14,16,11,38,5,12
1,3,28,34,22,16,7,38,24,38,39,32,7,23,18,6,31,17,23,36,23,25,31,11,10,28,19,19,6,4,9,38,27,9,7,24,23,35,24,28,15,37,33,28,15,18,11,35,32,18
8,25,10,7,2,8,30,16,9,8,35,30,18,22,25,26,24,10,17,15,22,30,32,3,32,32,22,37,3,11,3,40,1,6,32,36,2,32,10,7,38,27,8,32,32,27,34,8,35,33
38,11,18,36,21,15,33,16,18,30,33,26,33,17,4,6,35,7,36,4,25,12,20,1,16,29,5,1,10,32,35,13,24,5,1,36,40,12,33,28,8,1,10,40,4,36,6,21,26,6
1,4,34,14,36,15,3,21,29,1,26,34,12,25,14,30,22,11,26,28,40,1,22,31,20,6,19,1,34,17,40,7,23,19,26,19,23,31,40,7,3,28,9,27,11,28,3,34,21,39
10,29,31,27,37,1,15,15,15,27,16,27,8,28,4,26,25,3,27,21,3,10,18,6,32,11,19,38,13,29,39,18,39,6,35,14,30,39,30,23,37,29,4,24,25,7,6,14,29,27
40,38,33,22,25,23,38,4,10,6,8,14,2,37,26,15,31,28,2,12,24,32,14,21,15,27,13,3,9,20,35,24,31,31,14,16,37,2,4,14,17,36,37,35,20,39,3,9,6,13
5,13,24,12,23,17,40,15,17,23,8,8,9,29,9,5,2,12,39,36,2,26,30,26,30,21,3,2,21,36,40,13,33,12,34,29,6,18,7,9,5,3,24,7,22,20,28,39,32,19
35,8,5,39,38,7,26,31,31,16,28,29,22,30,32,28,37,34,30,24,30,2,6,34,28,13,31,25,11,30,9,2,38,10,7,10,31,20,36,19,36,29,21,17,37,25,11,8,26,17
17,11,2,20,9,40,21,15,23,7,30,17,3,36,16,18,14,39,23,14,30,14,33,20,28,25,11,35,18,22,4,32,23,24,39,3,38,7,36,40,38,36,1,17,34,11,30,28,37,25
6,21,3,23,30,39,30,2,30,36,14,24,13,39,1,3,16,27,5,25,40,39,1,9,36,21,2,39,8,38,6,9,13,22,12,39,5,18,5,26,7,3,10,34,30,9,9,32,12,30
19,23,12,5,40,22,32,33,29,14,34,21,31,14,26,23,10,35,7,24,9,34,22,30,6,32,16,8,32,25,18,25,35,3,39,2,19,3,40,34,28,24,9,30,36,35,28,35,40,7
17,18,28,8,30,35,5,2,16,25,1,36,36,7,8,27,17,19,36,8,40,27,17,12,8,16,6,28,9,7,18,31,26,20,11,33,1,31,9,31,22,29,14,13,5,33,21,17,26,12
16,9,29,19,36,8,36,38,2,21,25,37,8,7,40,30,30,8,5,39,27,24,13,32,4,6,15,4,25,1,23,39,8,36,28,12,13,12,37,3,4,17,15,24,2,32,30,24,17,1
34,30,3,24,18,14,11,29,1,19,26,28,6,24,12,23,32,34,11,27,3,40,16,6,3,7,38,11,4,29,37,8,16,23,38,4,37,21,8,31,8,40,33,32,15,4,38,15,32,22
33,18,11,16,21,9,2,4,3,3,36,10,18,9,24,17,5,14,36,18,9,16,4,17,18,2,23,2,15,29,20,8,30,10,20,16,3,8,4,35,8,38,35,15,18,17,37,27,33,37
16,33,8,15,38,29,17,9,9,14,38,23,24,32,1,6,4,15,13,38,12,10,5,26,19,14,11,5,8,4,10,36,32,1,8,23,22,23,24,8,10,12,18,19,18,8,4,25,29,14
3,15,5,21,34,27,40,10,17,23,17,2,36,34,3,30,20,38,3,38,27,4,31,21,33,32,2,27,14,36,39,18,25,39,30,4,18,3,14,5,20,12,30,6,24,33,16,39,28,27
12,27,8,18,18,20,28,2,10,37,30,4,26,35,25,20,17,23,2,8,1,32,4,18,34,12,39,37,29,5,31,40,37,24,40,2,14,38,35,11,11,1,15,39,10,20,8,24,29,20
28,2,17,2,40,40,16,31,16,22,22,5,10,24,37,4,5,39,32,5,25,14,1,5,36,6,26,17,20,3,39,27,25,12,4,7,37,35,38,37,19,5,21,11,26,39,30,39,21,40
38,15,14,30,2,17,35,21,30,11,7,18,32,13,27,10,38,1,5,6,23,32,17,33,13,8,14,25,8,18,4,20,27,4,38,18,14,34,34,18,32,14,16,18,17,22,6,13,15,8
20,23,23,33,39,16,21,20,9,18,12,29,3,3,30,11,21,9,29,18,29,19,2,4,2,2,5,18,16,29,31,33,18,39,25,13,34,17,21,30,2,16,8,17,22,34,38,33,11,34
20,9,33,12,10,26,25,34,18,26,10,4,35,23,27,35,11,22,39,22,8,31,12,15,18,2,17,9,28,28,29,17,25,15,26,8,8,34,25,8,1,22,16,15,6,28,15,9,21,30
34,13,19,17,28,20,23,23,39,37,37,3,14,8,27,37,36,3,30,22,2,9,24,23,21,22,31,11,9,5,34,12,30,24,34,19,4,8,33,10,34,18,31,28,17,37,10,24,37,10
13,15,14,19,2,9,15,32,26,38,21,19,36,12,35,14,11,32,23,13,37,40,8,21,17,14,24,19,40,40,17,26,17,12,3,26,39,28,21,36,8,14,30,26,11,13,33,35,29,24
13,23,11,27,29,9,4,10,31,12,21,3,21,5,15,12,2,7,32,40,28,35,17,12,19,12,10,28,31,6,6,1,27,6,2,20,25,5,40,40,23,6,28,35,8,26,5,27,36,25
25,3,23,11,31,9,2,26,40,6,29,25,34,16,25,39,28,24,1,34,22,11,26,28,20,4,23,34,17,23,31,25,31,35,1,8,31,38,21,28,4,35,40,20,24,6,21,36,15,39
39,33,11,40,25,31,11,30,3,12,15,3,13,1,4,16,19,13,14,28,18,19,2,7,15,13,12,21,18,37,31,15,10,25,37,3,18,34,36,12,17,15,26,40,20,19,24,25,14,8
5,2,5,6,22,10,40,17,28,22,3,22,11,15,9,11,34,7,40,7,38,25,32,27,21,5,29,7,13,5,18,33,32,37,31,28,13,3,17,8,23,6,5,34,24,35,21,2,28,3
32,32,3,11,37,30,36,27,2,16,32,13,26,32,36,30,14,3,22,28,20,28,31,11,22,12,29,37,8,18,23,39,39,10,26,18,8,35,25,29,20,24,11,26,14,4,2,7,5,30
32,5,1,40,38,20,10,24,40,25,40,8,27,4,22,8,39,17,13,12,21,5,28,20,6,20,38,6,30,32,6,12,17,29,24,28,17,14,5,20,19,40,39,16,15,7,32,24,30,9
5,25,1,37,1,12,10,13,26,24,5,12,37,24,4,40,40,2,27,8,9,13,17,11,35,8,39,33,12,3,18,12,22,8,30,18,31,40,32,33,37,12,28,30,6,20,34,31,4,35
28,29,29,30,30,32,20,17,27,35,30,29,33,25,39,2,1,2,13,35,36,2,9,29,3,15,14,28,14,21,19,3,34,22,28,5,6,20,1,28,20,24,30,13,33,15,10,38,23,33
