500,20
32,34,7,15,26,35,32,38,16,22,9,3,30,35,27,31,16,6,37,27
29,18,33,31,16,27,39,6,11,13,16,15,37,11,14,12,25,30,24,6
9,20,38,35,37,15,11,14,8,35,38,24,9,36,37,15,3,9,37,14
21,12,13,32,5,10,26,35,9,10,40,38,40,27,4,25,37,3,17,32
14,20,32,7,11,25,28,6,16,32,4,24,11,7,37,11,32,13,21,9
31,37,12,16,9,28,33,7,11,40,17,6,23,32,15,37,13,5,34,33
27,28,20,40,16,12,14,4,18,3,33,12,26,34,19,25,9,16,5,1
14,22,6,14,22,23,34,38,29,8,18,16,3,31,24,18,20,10,18,1
1,17,36,24,37,29,22,31,3,23,26,14,6,18,20,16,9,27,34,11
31,22,8,19,2,2,13,6,37,14,35,18,14,15,16,38,3,33,10,22
21,29,8,40,13,21,8,30,14,26,29,25,10,37,15,33,38,17,37,31
18,19,10,33,29,26,4,14,20,1,12,9,11,25,40,15,40,5,20,12
24,20,2,22,10,1,13,36,34,8,10,32,39,8,38,16,38,40,25,33
20,21,40,39,2,38,4,22,7,6,4,37,5,21,19,36,36,6,1,11
37,16,40,34,15,10,21,11,9,37,11,22,27,32,29,16,20,39,17,14
28,3,32,23,3,24,17,21,29,37,40,18,18,27,21,14,19,3,35,38
38,16,32,4,29,28,7,24,30,1,29,26,11,13,2,35,17,6,38,4
6,6,10,28,3,38,29,39,11,5,5,14,10,29,22,37,17,4,22,33
14,16,8,38,14,23,37,21,7,26,27,19,11,38,32,37,5,29,17,19
21,31,1,1,17,31,32,16,37,12,36,7,25,23,13,23,2,10,14,36
1,1,10,34,1,28,23,17,19,17,32,13,37,40,10,21,10,19,37,18
29,1,4,30,12,36,33,9,24,28,35,10,29,3,31,28,34,15,9,8
32,30,23,24,39,38,9,1,18,3,1,2,32,37,20,2,21,33,5,17
9,19,15,8,25,32,6,37,38,35,18,33,11,31,8,36,21,14,29,26
2,37,11,22,17,19,30,22,29,31,19,4,37,39,6,13,31,33,23,39
1,40,38,33,3,11,26,28,5,6,19,18,39,14,28,15,37,38,29,39
4,30,7,15,37,24,6,8,6,38,36,13,10,8,32,26,5,34,1,1
12,1,7,24,3,21,11,34,23,12,34,31,5,21,8,1,10,18,5,20
6,39,18,7,16,4,23,5,7,23,40,30,36,9,9,21,1,12,13,15
23,2,26,34,2,16,4,34,19,5,10,32,20,8,14,4,9,27,30,40
13,30,2,36,14,25,40,29,23,33,5,34,9,27,3,6,29,33,1,15
36,9,19,30,28,5,12,29,3,22,35,17,2,30,33,37,13,7,9,26
22,3,26,37,16,6,39,7,16,14,29,14,31,31,4,37,17,32,28,22
36,1,17,24,36,32,12,36,10,31,18,25,31,14,13,7,32,21,24,36
5,17,19,33,19,18,20,12,11,39,16,23,31,17,1,27,30,22,15,19
15,32,3,26,31,31,10,11,3,4,5,12,30,19,31,38,5,6,20,5
38,29,31,27,14,21,19,37,2,20,4,6,12,39,34,12,25,28,40,29
13,3,10,38,1,38,9,24,35,36,6,17,8,4,13,21,15,5,14,23
7,25,9,14,9,5,5,5,34,17,34,8,40,32,37,17,39,20,12,15
38,24,27,5,11,23,18,11,31,2,35,6,10,2,31,5,34,18,4,14
28,4,15,15,16,25,18,13,12,14,35,22,37,3,4,7,8,26,37,14
19,34,28,23,4,16,39,34,4,25,25,12,17,33,20,35,37,13,1,25
25,11,33,29,3,1,39,28,12,20,13,23,5,12,13,14,38,5,7,20
10,33,1,20,13,28,26,5,25,31,29,29,8,40,24,21,25,24,22,2
31,3,38,23,38,20,5,28,11,25,2,35,33,2,38,33,40,2,40,39
15,14,10,29,5,20,39,37,24,4,12,38,36,24,25,23,18,3,33,21
28,22,11,12,17,36,36,25,13,37,6,14,15,5,30,17,35,15,24,28
10,16,35,21,13,9,12,23,30,18,40,40,37,22,22,24,30,25,19,20
9,27,35,36,39,24,20,36,3,23,37,29,30,13,21,17,17,12,3,16
6,31,10,32,26,33,39,34,29,27,23,22,39,21,35,30,15,1,14,11
31,35,9,10,15,14,4,28,31,12,1,22,26,2,17,37,22,30,16,34
22,36,24,4,6,4,40,30,1,37,24,8,24,13,2,33,13,21,17,32
6,21,40,23,23,39,8,24,16,8,25,9,26,28,31,24,29,31,9,2
11,13,19,18,23,5,21,39,13,9,34,16,34,28,34,4,6,39,40,25
3,15,23,24,19,30,39,12,7,6,30,8,9,2,20,35,3,24,11,17
18,10,5,11,20,39,34,9,39,22,38,31,26,4,14,39,13,36,22,17
30,14,2,5,6,15,17,26,37,12,14,12,27,9,1,40,21,9,10,19
13,25,23,33,24,26,5,2,32,2,22,36,33,6,15,15,16,3,5,6
8,27,40,37,31,27,4,19,15,39,16,31,31,22,28,13,12,8,33,13
23,3,34,11,9,30,8,17,3,10,39,29,20,23,6,14,28,28,10,24
19,28,26,23,10,39,12,24,28,19,16,26,38,2,33,30,24,18,22,7
24,24,19,9,33,36,38,12,33,39,17,3,4,17,25,5,3,15,20,22
14,2,28,8,36,17,35,39,40,14,8,13,11,24,6,26,9,35,27,16
12,35,30,29,35,32,32,16,22,36,24,17,26,17,14,39,21,25,33,6
12,27,9,17,23,21,3,7,11,3,21,3,17,22,12,33,5,21,9,7
26,29,8,23,27,18,6,6,21,15,39,7,5,6,18,4,23,3,6,19
35,13,20,3,34,14,25,8,11,30,13,33,16,18,17,31,1,15,2,16
17,1,12,2,34,39,28,20,25,17,1,28,25,1,37,26,4,2,22,32
30,9,10,20,28,4,1,6,26,2,33,14,4,32,38,1,13,40,33,30
39,31,2,34,11,10,31,36,17,26,9,22,17,19,28,1,36,30,3,10
33,7,27,14,31,31,40,39,8,2,32,16,4,18,34,6,21,33,2,30
26,15,39,13,30,40,33,16,32,38,8,9,6,13,8,1,16,8,15,6
26,12,15,4,31,22,31,9,39,16,33,9,13,24,23,15,36,15,24,31
4,40,21,5,32,37,22,36,2,34,19,21,39,10,11,15,5,23,14,20
30,13,27,19,37,13,31,6,37,14,9,9,5,2,13,9,32,4,6,15
35,2,35,40,12,13,3,7,13,15,26,23,7,26,4,26,16,3,22,29
22,26,21,11,33,17,40,11,8,1,10,29,30,17,3,9,21,13,29,39
7,18,12,10,13,14,27,28,27,13,40,22,17,32,37,2,40,5,16,20
32,37,7,23,24,36,8,34,39,5,1,19,30,12,21,14,16,20,11,25
15,25,29,15,2,28,17,38,16,34,17,4,40,28,27,6,13,40,24,30
27,39,36,15,39,34,2,9,28,1,11,34,2,17,28,33,24,27,16,22
4,4,33,35,2,7,28,13,6,39,27,7,40,27,9,16,13,30,40,36
4,10,12,21,35,32,33,26,19,1,2,37,3,24,8,3,18,31,34,38
18,29,27,10,20,24,29,17,9,9,38,33,25,27,7,30,15,25,12,23
22,17,10,11,16,29,34,9,7,23,2,2,30,16,11,3,39,21,33,38
37,14,26,18,15,1,23,30,6,28,35,27,21,33,11,11,37,33,9,15
8,40,7,17,17,26,33,34,14,19,16,21,21,16,30,2,23,4,40,19
1,8,9,16,36,3,16,19,29,10,20,40,29,26,31,20,20,19,29,18
21,24,3,40,27,8,35,28,1,23,26,8,19,21,19,11,25,39,8,25
8,28,35,10,40,12,25,17,1,24,1,19,31,22,30,40,25,14,34,1
11,14,17,13,23,7,12,37,7,8,16,27,10,10,11,39,27,20,6,38
9,23,17,22,30,31,16,38,23,3,38,12,25,1,17,32,16,13,38,13
38,14,3,40,38,9,12,18,31,9,34,39,36,25,26,32,33,22,13,23
14,35,3,17,12,1,9,31,38,23,27,28,28,6,2,33,17,34,23,39
31,36,32,31,36,31,14,28,16,30,16,33,32,27,29,5,37,1,32,6
26,36,18,40,40,1,28,35,31,31,40,5,33,7,12,14,11,31,6,5
2,27,37,28,28,6,2,20,1,23,7,20,7,20,33,3,37,3,11,9
16,40,23,34,14,40,40,15,12,6,30,40,9,8,3,19,33,33,21,17
23,13,26,23,22,2,4,1,1,27,29,26,22,4,32,10,27,2,25,28
17,14,16,23,19,38,8,14,40,25,3,10,34,31,22,1,13,5,34,27
10,7,20,6,24,16,5,6,2,25,29,29,30,26,31,2,38,9,3,26
21,18,32,35,10,20,35,14,14,40,14,26,6,3,15,13,10,39,18,5
36,30,21,14,10,13,36,1,37,26,37,22,31,20,4,5,2,34,12,37
22,5,35,19,36,28,5,9,2,9,4,18,4,10,19,12,2,38,28,40
37,10,1,28,29,10,6,22,34,31,4,8,36,20,36,15,15,39,3,3
31,24,35,13,40,38,3,33,17,19,1,36,31,24,35,17,6,13,32,26
40,18,34,27,33,39,5,19,8,31,7,19,29,36,19,15,10,23,17,27
9,31,33,5,13,32,20,5,27,7,18,24,13,1,7,13,15,17,38,24
30,4,38,13,2,20,6,10,36,15,7,33,7,6,24,7,31,21,7,31
22,29,16,30,34,26,15,19,30,14,32,27,21,14,35,21,14,35,3,7
3,31,30,14,33,30,13,32,28,29,16,24,27,25,28,35,24,39,33,7
5,40,33,40,36,1,1,5,27,16,38,1,18,8,39,31,3,6,5,14
36,25,34,9,18,12,4,16,28,24,21,16,31,29,30,28,28,25,21,9
7,13,6,30,27,30,29,27,14,14,37,31,23,26,1,29,27,14,28,35
20,19,39,5,14,7,14,19,16,19,26,13,17,13,17,18,40,21,22,11
2,36,11,27,7,2,12,32,39,19,9,22,23,10,34,12,38,1,1,37
1,40,17,2,16,10,18,17,13,37,21,10,19,13,35,37,4,23,11,38
22,9,39,29,40,32,39,16,36,24,29,32,2,33,5,1,25,15,39,17
13,26,28,35,39,25,24,1,31,27,20,37,31,10,35,36,4,25,39,40
15,16,37,1,1,34,39,30,7,11,25,25,38,13,31,20,4,6,20,20
5,6,35,5,9,40,29,8,20,17,13,36,25,34,14,28,40,39,22,28
27,8,5,7,32,7,8,32,25,5,3,20,34,25,38,34,31,16,23,33
27,28,36,37,13,39,28,23,39,2,35,39,9,38,1,27,21,32,21,12
31,32,19,27,30,9,1,38,27,5,34,27,26,3,11,4,25,28,39,38
22,26,7,17,10,25,19,3,24,22,5,13,19,6,36,12,1,33,13,4
3,33,37,33,12,19,15,15,22,29,17,8,22,29,20,8,23,28,1,25
9,11,1,39,5,18,1,31,5,23,31,28,1,4,33,6,32,21,11,33
15,36,5,37,33,30,37,20,6,1,10,35,30,40,16,5,26,32,16,15
10,34,38,23,11,14,9,36,1,3,39,26,38,4,15,3,20,22,20,28
6,34,39,37,36,17,24,2,20,7,39,35,26,32,21,15,21,34,15,27
25,26,10,23,24,31,1,13,20,37,28,13,2,24,6,31,24,2,17,34
40,4,13,40,27,1,20,39,35,17,30,16,7,25,2,7,36,6,12,27
17,11,15,8,6,16,22,7,9,14,39,16,32,36,4,36,30,4,36,21
22,40,5,8,5,39,5,36,2,20,26,35,33,26,35,37,17,4,3,15
27,22,12,22,33,30,35,15,34,4,11,25,15,23,9,30,38,35,39,14
28,29,17,25,10,4,19,28,10,39,17,17,27,31,20,30,28,3,27,31
31,39,11,4,6,34,22,13,9,35,16,16,21,39,12,7,3,28,23,3
39,6,30,23,15,1,23,11,34,37,15,18,28,26,30,6,38,30,13,22
26,6,40,18,2,6,27,24,21,22,9,40,37,33,31,22,8,36,34,5
39,30,23,15,24,26,39,36,17,24,29,29,5,25,33,10,24,35,25,16
16,25,6,22,32,27,40,31,29,11,38,30,30,15,17,18,40,18,9,39
30,4,24,12,29,35,38,32,7,10,6,14,25,9,18,11,40,15,7,21
39,15,2,20,37,12,20,38,19,4,37,4,26,8,2,27,30,15,7,22
40,35,12,34,39,20,19,13,30,40,38,16,15,16,27,4,22,22,39,24
35,13,12,6,16,25,4,11,10,3,23,17,32,40,18,13,3,5,18,29
37,32,25,31,29,1,6,28,1,20,39,12,12,33,32,20,35,4,22,15
20,16,20,19,1,21,28,18,23,22,37,5,36,21,21,16,17,10,25,9
27,15,2,14,1,14,21,18,38,31,16,26,13,22,4,28,40,29,36,14
29,11,37,24,25,29,10,35,29,21,31,23,29,12,18,13,17,18,12,11
35,11,24,9,28,10,22,7,40,40,40,30,40,35,32,16,21,16,32,22
3,37,26,7,17,36,3,14,36,39,3,29,35,30,12,36,27,33,40,9
